feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|A0FGR8|ESYT2_HUMAN	psvid_53867_sp|A0FGR8|ESYT2_HUMAN	-0.24410788221539903	-0.7618968617409364	0.27368109731013834	0.2216713355090531	-1.1012153720950069	0.3050950353886521	1.0	0.28885423638069796	3.989337196065097
sp|P24539|AT5F1_HUMAN	psvid_51447_sp|P24539|AT5F1_HUMAN	-0.195163672058279	-0.6105232451432901	0.22019590102673214	0.17782014473655575	-1.0975340974298387	0.30660009793636944	1.0	0.17668225907474241	5.2410407774429775
sp|Q8NHP1|ARK74_HUMAN	psvid_418942_sp|Q8NHP1|ARK74_HUMAN	-0.6213567067925605	-1.9466765773559844	0.7039631637708634	0.5673844699315197	-1.0951246283980154	0.307588412487483	1.0	0.946884763260612	2.0374010022984095
sp|P61803|DAD1_HUMAN	psvid_89287_sp|P61803|DAD1_HUMAN	0.20183873051440115	-0.22897209909208044	0.6326495601208828	0.18443500291979834	1.0943623895631722	0.3079015981980299	1.0	0.19585627557658888	2.2618834127008816
sp|O96005|CLPT1_HUMAN	psvid_73367_sp|O96005|CLPT1_HUMAN	-0.2293906453518959	-0.7195759533135982	0.26079466260980644	0.2098538905991295	-1.0930969385270355	0.3084221057417934	1.0	0.2612193167680256	4.843174788301569
sp|Q13438|OS9_HUMAN	psvid_24520_sp|Q13438|OS9_HUMAN	-0.24513613550239155	-0.7689848541937946	0.2787125831890115	0.224265578582679	-1.0930617933060034	0.3084365717852987	1.0	0.29476311528986376	4.808263842234892
sp|P17987|TCPA_HUMAN	psvid_23035_sp|P17987|TCPA_HUMAN	-0.18872187554086728	-0.592113572842179	0.21466982176044447	0.17269656135977154	-1.0927946338648333	0.30854655442763196	1.0	0.16082038315986288	4.163973302325553
sp|Q8IXI2|MIRO1_HUMAN	psvid_47137_sp|Q8IXI2|MIRO1_HUMAN	-0.5804820237218403	-1.8220501054721479	0.6610860580284671	0.531529379128916	-1.092097721245718	0.308833603119678	1.0	0.882687869695943	1.7669636607630497
sp|Q9Y4P3|TBL2_HUMAN	psvid_31026_sp|Q9Y4P3|TBL2_HUMAN	-0.21069006454720118	-0.6614738716598033	0.24009374256540095	0.19298566114726964	-1.0917394758485248	0.30898124260532805	1.0	0.21904261273057307	4.495278924426225
sp|Q8WXI7|MUC16_HUMAN	psvid_33803_sp|Q8WXI7|MUC16_HUMAN	-0.8157586014584485	-2.562588121529909	0.9310709186130123	0.7478375321462035	-1.0908232956927417	0.30935907412247116	1.0	1.2665180879796671	1.2383613244510647
sp|P15121|ALDR_HUMAN	psvid_40208_sp|P15121|ALDR_HUMAN	0.5	-0.5735882672209911	1.573588267220991	0.4596153151034569	1.0878662733147888	0.3105810677825492	1.0	0.752772652709081	0.75
sp|Q9NPJ3|ACO13_HUMAN	psvid_91932_sp|Q9NPJ3|ACO13_HUMAN	-0.5	-1.573588267220991	0.5735882672209911	0.4596153151034569	-1.0878662733147888	0.3105810677825492	1.0	0.752772652709081	0.5
