feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|O75251|NDUS7_HUMAN	psvid_74582_sp|O75251|NDUS7_HUMAN	-0.4237863546178948	-1.640195784008847	0.7926230747730574	0.5383803468517431	-0.7871504914621175	0.4512652575214926	1.0	0.8733740921717653	2.786695181905767
sp|Q08211|DHX9_HUMAN	psvid_39620_sp|Q08211|DHX9_HUMAN	-0.23748982937510132	-0.919636158159311	0.44465649940910834	0.30191658188507103	-0.7866074393539116	0.4515675586536598	1.0	0.402305579297196	4.303215183901996
sp|Q13190|STX5_HUMAN	psvid_44863_sp|Q13190|STX5_HUMAN	-0.2675973319728495	-1.0363365403208218	0.5011418763751228	0.34024241478968115	-0.7864902209157646	0.45163282832595497	1.0	0.4860887391286328	3.2374699749382287
sp|P18669|PGAM1_HUMAN	psvid_59043_sp|P18669|PGAM1_HUMAN	-0.18342447008307428	-0.7108443751654603	0.34399543499931173	0.233434980504008	-0.7857625694617133	0.45203813975011253	1.0	0.22577160466322252	4.103034835562557
sp|P20645|MPRD_HUMAN	psvid_88591_sp|P20645|MPRD_HUMAN	-0.23457889998519144	-0.9093828766847053	0.4402250767143224	0.2986668717409748	-0.7854198847625624	0.4522291030965693	1.0	0.3949014291741008	4.022487593381639
sp|P05388|RLA0_HUMAN	psvid_64822_sp|P05388|RLA0_HUMAN	0.18628221307596138	-0.3512396983980961	0.7238041245500189	0.2379061080484317	0.7830072737688559	0.4535750589008433	1.0	0.23947099438727956	6.277525437332841
sp|Q9UKU0|ACSL6_HUMAN	psvid_49823_sp|Q9UKU0|ACSL6_HUMAN	-0.23240266802715037	-0.9039151211148035	0.4391097850605028	0.29721005006481305	-0.7819475417351128	0.45416710263554966	1.0	0.39156323125137715	2.860521314888554
sp|P36980|FHR2_HUMAN	psvid_86553_sp|P36980|FHR2_HUMAN	-0.22578461518685267	-0.8786175926829016	0.4270483623091963	0.28894255204562075	-0.7814169757564952	0.4544637073391462	1.0	0.37237862790726767	3.368310818308019
sp|Q9UM00|TMCO1_HUMAN	psvid_80274_sp|Q9UM00|TMCO1_HUMAN	-0.16746284957691726	-0.6518558461586277	0.3169301470047932	0.21439135805021758	-0.7811082083714023	0.4546363778653224	1.0	0.15868417816737074	3.6347977888226692
sp|P56385|ATP5I_HUMAN	psvid_85731_sp|P56385|ATP5I_HUMAN	-0.20406729975816462	-0.7961618899212022	0.38802729040487294	0.2620598649754169	-0.7787048954532111	0.4559818519569163	1.0	0.30637928534348113	3.2193169048364796
