feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P07858|CATB_HUMAN	psvid_79845_sp|P07858|CATB_HUMAN	-0.15508981939861188	-0.5783864129175831	0.2682067741203593	0.17877394231406962	-0.8675191551470653	0.4145869719375289	1.0	0.219928292734273	-11.584966768337909
sp|Q58FF3|ENPLL_HUMAN	psvid_72761_sp|Q58FF3|ENPLL_HUMAN	0.14749022469513617	-0.25538092902142334	0.5503613784116956	0.17014751712453594	0.8668373608248645	0.4149358575612801	1.0	0.19998897691117754	-11.80588994510737
sp|Q9Y678|COPG1_HUMAN	psvid_26126_sp|Q9Y678|COPG1_HUMAN	0.5132522402162558	-0.8890455368982735	1.9155500173307851	0.5922426633036095	0.8666249022879667	0.41504461967926376	1.0	0.9670370228770736	-13.063662245780247
sp|P26368|U2AF2_HUMAN	psvid_68906_sp|P26368|U2AF2_HUMAN	-0.2923970084305796	-1.093136144414853	0.5083421275536939	0.33818200830537687	-0.8646143237949736	0.4160749018376461	1.0	0.5268800470955244	-13.598177323984526
sp|O14828|SCAM3_HUMAN	psvid_84326_sp|O14828|SCAM3_HUMAN	0.28483644592796553	-0.49549793544426657	1.0651708273001976	0.3295643192433874	0.8642818087282386	0.416245471184496	1.0	0.5114638749692658	-12.807134255556559
sp|P05362|ICAM1_HUMAN	psvid_44118_sp|P05362|ICAM1_HUMAN	-0.229746332215631	-0.8593098560142831	0.3998171915830211	0.26588816165745593	-0.8640713102210752	0.4163534762041018	1.0	0.395123721453335	-13.219893494236118
sp|Q15005|SPCS2_HUMAN	psvid_62542_sp|Q15005|SPCS2_HUMAN	-0.126684029064414	-0.4740875627407516	0.22071950461192358	0.1467214719892945	-0.8634321026554141	0.4166815726201752	1.0	0.13909285418664183	-10.748434667716502
sp|A0FGR8|ESYT2_HUMAN	psvid_53867_sp|A0FGR8|ESYT2_HUMAN	-0.16376333799303433	-0.6134472875253223	0.2859206115392536	0.18991830712581734	-0.8622830546006509	0.4172718336273538	1.0	0.24453660765585314	-13.38925665233968
sp|Q12797|ASPH_HUMAN	psvid_35479_sp|Q12797|ASPH_HUMAN	-0.17813359055857791	-0.6680327039963849	0.31176552287922904	0.2069026710500073	-0.8609535568321588	0.4179555453804141	1.0	0.28026120492287604	-11.478964362419356
sp|Q9UNW1|MINP1_HUMAN	psvid_43393_sp|Q9UNW1|MINP1_HUMAN	-0.1375262954401637	-0.5165273372016281	0.24147474632130067	0.1600662783831254	-0.859183438444097	0.4188671083042921	1.0	0.17531486378973607	-13.793316483976056
sp|Q27J81|INF2_HUMAN	psvid_49094_sp|Q27J81|INF2_HUMAN	-0.4887597857851773	-1.835737553169723	0.8582179815993685	0.5688789595089117	-0.8591630567723972	0.418877612666946	1.0	0.9271987204114922	-16.240141363751977
sp|Q92901|RL3L_HUMAN	psvid_50397_sp|Q92901|RL3L_HUMAN	-0.2974469987569601	-1.117295687977491	0.5224016904635705	0.34625268550952304	-0.859046041243713	0.41893792413636116	1.0	0.541265613311255	-14.120565267824436
sp|P50579|MAP2_HUMAN	psvid_50381_sp|P50579|MAP2_HUMAN	-0.3769213706963668	-1.4162578235971315	0.6624150822043979	0.43895055599464355	-0.8586875345043788	0.41912274264212357	1.0	0.7038760855794284	-12.364223269625997
sp|Q9NUL3|STAU2_HUMAN	psvid_35627_sp|Q9NUL3|STAU2_HUMAN	0.3712048757309563	-0.6528600048831057	1.3952697563450183	0.43250080131948393	0.8582755791399125	0.4193351878106264	1.0	0.6926805924351056	-15.393695773358306
sp|O14656|TOR1A_HUMAN	psvid_77347_sp|O14656|TOR1A_HUMAN	-0.17527074019507616	-0.6590022652285061	0.3084607848383538	0.20429786838799013	-0.8579176159695048	0.4195198523252549	1.0	0.27489423264085494	-12.454481957201663
sp|Q14739|LBR_HUMAN	psvid_26730_sp|Q14739|LBR_HUMAN	-0.24942309446909672	-0.9387527133459443	0.4399065244077509	0.29112961315372854	-0.8567424377313034	0.42012651071119633	1.0	0.44185263022057825	-14.451937819316694
