feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P80303|NUCB2_HUMAN	psvid_33474_sp|P80303|NUCB2_HUMAN	-0.009946408296554132	-0.6054072159772362	0.585514399384128	0.26123201065249874	-0.03807499805138828	0.9704996587981654	1.0	0.33440935691474677	-10.276627669915595
sp|Q96AQ6|PBIP1_HUMAN	psvid_32380_sp|Q96AQ6|PBIP1_HUMAN	-0.02181023021366002	-1.3639514411188556	1.3203309806915355	0.5888049097134862	-0.03704152233423619	0.9712999767257737	1.0	0.9526701995314443	-14.065594774581541
sp|Q6PEY2|TBA3E_HUMAN	psvid_34682_sp|Q6PEY2|TBA3E_HUMAN	-0.006240814923744509	-0.3956262433654034	0.3831446135179144	0.17082558092580108	-0.03653325743089518	0.9716935868867345	1.0	0.014206504291588477	-9.972164005522998
sp|O14745|NHRF1_HUMAN	psvid_84351_sp|O14745|NHRF1_HUMAN	0.013458830574143654	-0.8321878677671471	0.8591055289154345	0.3709899702211908	0.03627815211855798	0.97189114845207	1.0	0.5568986795090471	-13.11954969645242
sp|Q9NRP2|COXM2_HUMAN	psvid_81588_sp|Q9NRP2|COXM2_HUMAN	0.014855010871945407	-0.919075412703024	0.9487854344469148	0.4097205377971075	0.036256446776660164	0.9719079578449149	1.0	0.6297208745687751	-11.826720043132894
sp|Q13162|PRDX4_HUMAN	psvid_68755_sp|Q13162|PRDX4_HUMAN	-0.012476213762069754	-0.8055917623949351	0.7806393348707956	0.3479442589279997	-0.03585693237333013	0.972217358712152	1.0	0.5126276971728159	-9.222021489859038
sp|Q9UF12|HYPDH_HUMAN	psvid_884553_sp|Q9UF12|HYPDH_HUMAN	-0.011845927825290037	-0.7760283961121167	0.7523365404615366	0.33525115359566837	-0.0353344878853926	0.9726219692994071	1.0	0.48785726169713706	-12.368157070160754
sp|P40227|TCPZ_HUMAN	psvid_67086_sp|P40227|TCPZ_HUMAN	-0.012338774761055493	-0.8477660969851855	0.8230885474630745	0.3665066723512634	-0.033665893943753085	0.973914278154425	1.0	0.548349405218404	-12.300955874615344
sp|O75165|DJC13_HUMAN	psvid_25390_sp|O75165|DJC13_HUMAN	0.011628464717018616	-0.7795368592999263	0.8027937887339636	0.347088684403078	0.0335028632149654	0.9740405481892593	1.0	0.5109674743252052	-13.778620110254202
sp|Q02318|CP27A_HUMAN	psvid_31044_sp|Q02318|CP27A_HUMAN	-0.007958087218188581	-0.5511654696008249	0.5352492951644477	0.2383081386226058	-0.033394105900811565	0.9741247829822545	1.0	0.2812540790081918	-10.750621692228624
sp|Q7Z434|MAVS_HUMAN	psvid_44044_sp|Q7Z434|MAVS_HUMAN	0.018677216940724328	-1.2682702844011473	1.305624718282596	0.564591118413339	0.03308096130384162	0.9743673218639026	1.0	0.9098173962195484	-15.600081326503194
sp|P61009|SPCS3_HUMAN	psvid_69242_sp|P61009|SPCS3_HUMAN	-0.007890251997206388	-0.5519242075601289	0.5361437035657162	0.23867076093301218	-0.03305914795076615	0.9743842169952054	1.0	0.2821314421516742	-11.818501125949133
sp|P01877|IGHA2_HUMAN	psvid_159721_sp|P01877|IGHA2_HUMAN	0.016083574862120642	-1.0933084894452043	1.1254756391694456	0.4866965479889981	0.0330464124485309	0.9743940810504442	1.0	0.7705477504268627	-14.632749997106874
sp|Q6IC98|GRAM4_HUMAN	psvid_46340_sp|Q6IC98|GRAM4_HUMAN	-0.020032716342654133	-1.4202569705723596	1.3801915378870513	0.6142862680107305	-0.03261136930103767	0.9747310387029167	1.0	0.9975922365011402	-13.701659182139426
sp|Q99536|VAT1_HUMAN	psvid_75428_sp|Q99536|VAT1_HUMAN	-0.0170854848565396	-1.218450373219514	1.1842794035064348	0.5270455439993786	-0.03241747331149003	0.9748812203292008	1.0	0.8429932779880699	-11.33311756434398
sp|P07478|TRY2_HUMAN	psvid_33408_sp|P07478|TRY2_HUMAN	0.017022641541732497	-1.1954270694349887	1.2294723525184537	0.5319085181225525	0.03200294968355904	0.9752022920368972	1.0	0.8516773846331798	-14.11600397360359
sp|P31937|3HIDH_HUMAN	psvid_61648_sp|P31937|3HIDH_HUMAN	0.01517389650939105	-1.067236103135922	1.0975838961547042	0.474859364227623	0.031954506223273026	0.9752398145147808	1.0	0.7491435536998688	-13.915025492792406
sp|P53675|CLH2_HUMAN	psvid_27468_sp|P53675|CLH2_HUMAN	0.007592020056681026	-0.5359639886044747	0.5511480287178367	0.2384610829348581	0.031837564281946104	0.9753303936005349	1.0	0.28162429771284014	-12.753170253391087
sp|P19440|GGT1_HUMAN	psvid_54296_sp|P19440|GGT1_HUMAN	0.0120792151487783	-0.8599352399419956	0.8840936702395522	0.38255765364084793	0.031574888213107055	0.9755338545503417	1.0	0.5788324329017078	-12.612145763473904
sp|Q00796|DHSO_HUMAN	psvid_38362_sp|Q00796|DHSO_HUMAN	-0.006161718369380509	-0.45131899592528524	0.4389955591865242	0.19529300530368743	-0.03155114726100314	0.9755522436679112	1.0	0.1606297295380056	-11.161616400953367
sp|Q9NP72|RAB18_HUMAN	psvid_89916_sp|Q9NP72|RAB18_HUMAN	-0.008685498527813973	-0.6368764509961286	0.6195054539405006	0.2755909095448095	-0.03151591081926365	0.9755795369179914	1.0	0.36586616286013063	-10.534955866487302
sp|P53999|TCP4_HUMAN	psvid_8208_sp|P53999|TCP4_HUMAN	-0.023366508239754946	-1.7946993897293484	1.7479663732498385	0.777093713302036	-0.030069099569041288	0.9767002288387759	1.0	1.2816233905503092	-12.280442037334478
sp|Q92616|GCN1_HUMAN	psvid_880596_sp|Q92616|GCN1_HUMAN	-0.026245453331886104	-2.0266857946279786	1.9741948879642064	0.8776044465169635	-0.02990578891897034	0.97682673182472	1.0	1.4552844444615949	-15.022690277841896
sp|P68871|HBB_HUMAN	psvid_33160_sp|P68871|HBB_HUMAN	0.014879171482509168	-1.1407390711841858	1.1704974141492042	0.5069762328344782	0.029348854085960756	0.9772581474292583	1.0	0.8070516485044671	-9.589831818022988
sp|P25398|RS12_HUMAN	psvid_12007_sp|P25398|RS12_HUMAN	0.008907593448501228	-0.6855233057715251	0.7033384926685275	0.30465074732466796	0.02923870539207428	0.9773434722905597	1.0	0.42666784092975896	-10.333654257920307
sp|Q9UKR5|ERG28_HUMAN	psvid_54526_sp|Q9UKR5|ERG28_HUMAN	-0.012013755961157724	-0.9506879043864462	0.9266603924641308	0.4118016366110795	-0.02917364792433779	0.97739386812458	1.0	0.6335884045238277	-12.436447709872958
sp|Q9UHE5|NAT8_HUMAN	psvid_105838_sp|Q9UHE5|NAT8_HUMAN	0.010935834986422144	-0.8477273697609347	0.869599039733779	0.37670038490552915	0.029030591484966728	0.9775046851182225	1.0	0.5677480534973867	-11.978681702685144
sp|P26885|FKBP2_HUMAN	psvid_58963_sp|P26885|FKBP2_HUMAN	0.009872062461835363	-0.7725091023321938	0.7922532272558646	0.343235024269455	0.02876181556018988	0.9777128906250193	1.0	0.5034731767181759	-9.720719053535431
sp|P35998|PRS7_HUMAN	psvid_59834_sp|P35998|PRS7_HUMAN	-0.016011960609897624	-1.304490140376626	1.2724662191568308	0.5652626356608723	-0.02832658590847309	0.9780500422231581	1.0	0.9110082061111938	-13.658314702951738
sp|P55884|EIF3B_HUMAN	psvid_31084_sp|P55884|EIF3B_HUMAN	0.01073481859606984	-0.8750782088100718	0.8965478460022115	0.3886111650450954	0.027623546520656822	0.9785946629893779	1.0	0.5902440003159987	-12.19193407664179
sp|P0DMM9|ST1A3_HUMAN,sp|P0DMN0|ST1A4_HUMAN	psvid_86388_sp|P0DMM9|ST1A3_HUMAN	-0.014250380011279873	-1.190462081087322	1.1619613210647624	0.5160106990448006	-0.027616442910309968	0.9786001659761259	1.0	0.8232524072581708	-13.064523414626969
sp|Q9UBQ5|EIF3K_HUMAN	psvid_92222_sp|Q9UBQ5|EIF3K_HUMAN	-0.009833310968116571	-0.8485288613793041	0.8288622394430709	0.36794046246736123	-0.026725277514127305	0.9792905386624782	1.0	0.551086611595992	-12.824492719051053
sp|Q6P1A2|MBOA5_HUMAN	psvid_86564_sp|Q6P1A2|MBOA5_HUMAN	-0.013173683524707158	-1.1417322643086585	1.1153848972592442	0.4951050067352509	-0.026607857617064183	0.9793815035066509	1.0	0.7857074528671733	-13.236989850459986
sp|Q7RTV2|GSTA5_HUMAN	psvid_84544_sp|Q7RTV2|GSTA5_HUMAN	0.0058389542274071005	-0.503991396255897	0.5156693047107112	0.223665446710377	0.026105749963998354	0.9797704883709404	1.0	0.2444835036722299	-11.83020394239959
sp|Q8N5I4|DHRSX_HUMAN	psvid_74942_sp|Q8N5I4|DHRSX_HUMAN	-0.010942956496097445	-0.9665204442199993	0.9446345312278044	0.41921722678051027	-0.02610330825414017	0.9797723799876101	1.0	0.6473371819505451	-12.080119847219517
