feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P09104|ENOG_HUMAN	psvid_50022_sp|P09104|ENOG_HUMAN	0.23095163162368548	-0.19405906466560496	0.6559623279129759	0.15961889669533816	1.446894048293661	0.2140574123728906	0.7448224210940293	0.24365449428449154	-13.394336042848726
sp|Q9Y277|VDAC3_HUMAN	psvid_42268_sp|Q9Y277|VDAC3_HUMAN	-0.1325011834962435	-0.3765663357434339	0.1115639687509469	0.09166218794869876	-1.44553808349416	0.2144157131298051	0.7448224210940293	0.09137330953583651	-11.269764041251799
sp|Q9Y678|COPG1_HUMAN	psvid_26126_sp|Q9Y678|COPG1_HUMAN	0.5132522402162558	-0.4332020576890102	1.4597065381215217	0.3554545617867694	1.4439320672557479	0.21484084614199617	0.7448224210940293	0.6006119125524827	-13.063662245780247
sp|Q07065|CKAP4_HUMAN	psvid_26991_sp|Q07065|CKAP4_HUMAN	-0.12934614794908317	-0.36815447640394783	0.10946218050578149	0.08968791195710889	-1.4421803911650868	0.21530547646097856	0.7448224210940293	0.08531931241009005	-10.661020558972869
sp|Q14139|UBE4A_HUMAN	psvid_72001_sp|Q14139|UBE4A_HUMAN	-0.3659733950695534	-1.0420756671995606	0.3101288770604539	0.25391995936296724	-1.4412943196261732	0.21554087980084818	0.7448224210940293	0.41937902323556076	-14.582272592316677
sp|Q9UBF2|COPG2_HUMAN	psvid_52123_sp|Q9UBF2|COPG2_HUMAN	0.4442869617084342	-0.37795105518541894	1.2665249786022872	0.30880334594738246	1.438737525156664	0.21622155544279187	0.7448224210940293	0.5178329285309599	-16.003123595967253
sp|P80723|BASP1_HUMAN	psvid_67990_sp|P80723|BASP1_HUMAN	-0.11720533933506783	-0.3342793798575484	0.09986870118741273	0.08152528666199259	-1.4376562675701625	0.21651004128606	0.7448224210940293	0.05571307597374289	-10.787644752566221
sp|P11717|MPRI_HUMAN	psvid_46919_sp|P11717|MPRI_HUMAN	-0.23964377603878084	-0.6838911596175601	0.20460360753999846	0.16684351204744552	-1.4363385971558367	0.2168621112934701	0.7448224210940293	0.2577094592138186	-12.801624384177419
sp|P18405|S5A1_HUMAN	psvid_74011_sp|P18405|S5A1_HUMAN	-0.2114245855136403	-0.6036117208398186	0.1807625498125381	0.14729153497882755	-1.4354157253098867	0.21710902712382082	0.7448224210940293	0.21923483604972546	-14.403122929048443
sp|Q9Y5M8|SRPRB_HUMAN	psvid_78879_sp|Q9Y5M8|SRPRB_HUMAN	0.14639127154662246	-0.12551342090818318	0.4182959640014281	0.10211772878859414	1.4335539311659014	0.2176079879886439	0.7448224210940293	0.12000980903881038	-10.066822733813531
sp|Q15165|PON2_HUMAN	psvid_29605_sp|Q15165|PON2_HUMAN	-0.11880270018049188	-0.3399517033824293	0.10234630302144554	0.08305569766728844	-1.4303979560367046	0.218456344289002	0.7448224210940293	0.06210052248926145	-10.364448321357102
sp|P05186|PPBT_HUMAN	psvid_55825_sp|P05186|PPBT_HUMAN	0.8452538966933685	-0.7287045359174575	2.4192123293041945	0.5911227897348204	1.4299125517941071	0.21858711125307553	0.7448224210940293	1.0135197686027562	-13.374900784627517
sp|Q9UNF0|PACN2_HUMAN	psvid_48989_sp|Q9UNF0|PACN2_HUMAN	0.22348236192499904	-0.19273507447373772	0.6396997983237358	0.15631646112291628	1.429679000660514	0.21865005664693085	0.7448224210940293	0.23717143990470013	-13.905517320114727
sp|P84098|RL19_HUMAN	psvid_46147_sp|P84098|RL19_HUMAN	0.18969853504038037	-0.1639695261204433	0.543366596201204	0.13282514113584803	1.4281824466225455	0.21905381876406763	0.7448224210940293	0.18962325366110505	-11.123820135914002
sp|Q99459|CDC5L_HUMAN	psvid_31149_sp|Q99459|CDC5L_HUMAN	-0.5639659048807029	-1.6158843122474706	0.4879525024860649	0.39506312914796093	-1.4275336351863999	0.2192290901064284	0.7448224210940293	0.6704844559920792	-16.209989550458122
sp|P62906|RL10A_HUMAN	psvid_90968_sp|P62906|RL10A_HUMAN	-0.29774907487426105	-0.8540136618429048	0.2585155120943827	0.2089131883452324	-1.4252287145329758	0.21985285117249964	0.7448224210940293	0.33711036099076386	-9.614657740078389
sp|P01031|CO5_HUMAN	psvid_39328_sp|P01031|CO5_HUMAN	-0.2092564778596091	-0.6005699989812492	0.18205704326203093	0.14696343656463876	-1.4238676146333313	0.22022200484703416	0.7448224210940293	0.21857600145583259	-12.997212883234557
sp|O75695|XRP2_HUMAN	psvid_85324_sp|O75695|XRP2_HUMAN	-0.6246804005925708	-1.7931825655702514	0.5438217643851098	0.4388478407444525	-1.4234555638530106	0.2203338789668815	0.7448224210940293	0.7474205286775624	-14.836869441088231
sp|Q6PCB7|S27A1_HUMAN	psvid_55138_sp|Q6PCB7|S27A1_HUMAN	-0.29194084153949973	-0.8380805191833413	0.2541988361043418	0.20511063262210483	-1.4233335337489335	0.22036702144081785	0.7448224210940293	0.3300602005024201	-15.35154044417149
sp|Q8NBU5|ATAD1_HUMAN	psvid_53995_sp|Q8NBU5|ATAD1_HUMAN	-0.6850152290493798	-1.9671234519051746	0.5970929938064149	0.48151423426050727	-1.422627163039951	0.22055896179771803	0.7448224210940293	0.8221675548110944	-13.770996410775172
sp|O00400|ACATN_HUMAN	psvid_70171_sp|O00400|ACATN_HUMAN	-0.15570542412912403	-0.4471402390881652	0.13572939082991714	0.10945254796766012	-1.4225838230383656	0.2205707437615884	0.7448224210940293	0.13798092011162466	-12.581916254045348
sp|Q02985|FHR3_HUMAN	psvid_55751_sp|Q02985|FHR3_HUMAN	0.3235248637226693	-0.2827130279743555	0.9297627554196941	0.22768138367444984	1.4209543990880749	0.22101414640885966	0.7448224210940293	0.3716514101092608	-13.42776098151697
sp|Q9H0W9|BKGD_HUMAN	psvid_36835_sp|Q9H0W9|BKGD_HUMAN	-0.4168569734616252	-1.1980982309845287	0.3643842840612783	0.293406421691102	-1.4207493178199482	0.2210700149693049	0.7448224210940293	0.49035556923776835	-13.42775143910986
sp|Q9UBM7|DHCR7_HUMAN	psvid_59466_sp|Q9UBM7|DHCR7_HUMAN	-0.1638344352897496	-0.47093389299993255	0.14326502242043332	0.11533563047568705	-1.4205014930254896	0.2211375461081768	0.7448224210940293	0.15162385034263118	-12.26844440219331
sp|Q2M3C7|SPKAP_HUMAN	psvid_51144_sp|Q2M3C7|SPKAP_HUMAN	0.33242059211311403	-0.290846554239519	0.9556877384657471	0.234076965864273	1.4201337192052657	0.22123779977816163	0.7448224210940293	0.3833380302067781	-17.344811983952365
sp|Q9H9B4|SFXN1_HUMAN	psvid_43805_sp|Q9H9B4|SFXN1_HUMAN	-0.12813724737251464	-0.36926602989060575	0.11299153514557644	0.09055939194723202	-1.4149526031179498	0.2226548533816018	0.7477586422608429	0.08802668078684679	-10.595460855562528
sp|Q9H6U8|ALG9_HUMAN	psvid_59343_sp|Q9H6U8|ALG9_HUMAN	-0.3364235697527955	-0.9697472990831516	0.29690015957756055	0.23785386064232034	-1.4144129039751103	0.22280296894055698	0.7477586422608429	0.39022223907720616	-14.058561459877136
