feature	accession	entry	protein_log2fc	protein_se	protein_ci_low	protein_ci_high	protein_t	protein_p	protein_q	protein_residual_sd	nsaf_log2fc	nsaf_se	nsaf_ci_low	nsaf_ci_high	nsaf_t	nsaf_p	nsaf_q	nsaf_residual_sd	psm_log2_log2fc	psm_log2_se	psm_log2_ci_low	psm_log2_ci_high	psm_log2_t	psm_log2_p	psm_log2_q	psm_log2_residual_sd
psvid_81942_sp|P35270|SPRE_HUMAN	P35270	SPRE_HUMAN	-0.012241342006396927	0.10677806560038268	-0.271545166557555	0.24706248254476115	-0.11464285232708932	0.9123545106488075	0.9942939585191921	0.16813738770632303	0.37012986063040065	0.40544219164866835	-0.7156782944355669	1.4559380156963682	0.9129041531798269	0.4084555134575992	0.8101536433552932	0.685582913384852	0.2880007733612625	0.35895525960209795	-0.6399141976179045	1.2159157443404296	0.8023305569627577	0.45942646696169115	0.7776897008297246	0.6302904926785273
psvid_70920_sp|P31327|CPSM_HUMAN	P31327	CPSM_HUMAN	0.008202914462121846	0.07205629303190896	-0.16678126661566303	0.18318709553990672	0.11384036170843981	0.9129649429845972	0.9942939585191921	0.051269409451226225	0.29414234088842406	0.20803803550981306	-0.2630009465477301	0.8512856283245782	1.4138873219390187	0.22397902860722174	0.7302695962541623	0.33790942705975335	-0.0010681720108842718	0.10017967939364411	-0.26003700394915913	0.2579006599273906	-0.010662561682664377	0.9919124145740673	1.0	0.0919878033159536
psvid_57016_sp|P48047|ATPO_HUMAN	P48047	ATPO_HUMAN	-0.014790055318061768	0.13055361153298023	-0.3318312995953568	0.30225118895923325	-0.11328721698614617	0.9133857424781091	0.9942939585191921	0.2270934114343164	-0.0702428077901156	0.09949130027037023	-0.3366888447760636	0.19620322919583238	-0.7060195976857164	0.5157193336207466	0.8656905907246925	0.1268770064455073	-0.08503492209970687	0.17445536943311502	-0.5360096459249896	0.36593980172557583	-0.4874308103902108	0.646939691283303	0.8611859526823188	0.2742529047983013
psvid_84557_sp|O75947|ATP5H_HUMAN	O75947	ATP5H_HUMAN	0.008953835422857992	0.0790381703996636	-0.1829853962435139	0.20089306708922988	0.11328495304967359	0.9133874648087702	0.9942939585191921	0.08357517381247014	0.4999996393265107	0.2472682795958328	-0.1622055282771132	1.1622048069301347	2.022093736179079	0.10671488709861726	0.6917486752637665	0.40824799597519146	-0.035021255193032674	0.10439871431680836	-0.304896476057403	0.23485396567133765	-0.3354567670896518	0.7511416097154925	0.9071058614035531	0.10623675477193593
psvid_49001_sp|Q9Y2S2|CRYL1_HUMAN	Q9Y2S2	CRYL1_HUMAN	0.014389936593460106	0.12843043997414025	-0.29749531893005965	0.32627519211697986	0.1120445946954441	0.9143311665891332	0.9942939585191921	0.22203775356647495	-0.16025186299083582	0.24352789809684655	-0.8124399755905334	0.49193624960886173	-0.6580431410248802	0.5433064522464618	0.870139239925974	0.40158729895615664	-0.23983950387566344	0.24214844119933077	-0.865803764817821	0.3861247570664941	-0.9904647855165557	0.3682261681048913	0.7124524044277046	0.4092682108075221
psvid_47175_sp|O14818|PSA7_HUMAN	O14818	PSA7_HUMAN	0.014058222569876655	0.12612297697073732	-0.29222350400386843	0.32033994914362174	0.11146440488110586	0.9147726446635467	0.9942939585191921	0.21650689412189744	-0.28973063233947816	0.11750396168183416	-0.6044160855920924	0.024954820913136055	-2.465709480706554	0.06348014143573383	0.6917486752637665	0.16608034425824197	-0.37053792378434547	0.10880669499835673	-0.6518079665848249	-0.08926788098386612	-3.4054698912593713	0.01969826951847383	0.4681907537724215	0.11984020517828961
psvid_88138_sp|P21695|GPDA_HUMAN	P21695	GPDA_HUMAN	0.007787742405838571	0.06994921484730364	-0.16207953166651998	0.17765501647819712	0.11133423617175553	0.9148716971984517	0.9942939585191921	0.03732225012810996	-0.20066391353929758	0.10747873992942303	-0.4885009830781975	0.08717315599960235	-1.867010291254489	0.12866238232351276	0.7057067124099028	0.1447594292432438	-0.2823207542362418	0.11510065109772916	-0.5798609475222364	0.015219439049752759	-2.4528163094101885	0.058656193167865696	0.5036298607729148	0.13774381541457356
psvid_91433_sp|Q9BRX8|PXL2A_HUMAN	Q9BRX8	PXL2A_HUMAN	-0.010037653887472686	0.09232538633462377	-0.23424405475380727	0.2141687469788619	-0.10872041034404398	0.9168610507221955	0.9949306440030601	0.1280130865552118	0.023679088802490256	0.08178236797010026	-0.19534094392140863	0.24269912152638914	0.2895378232524077	0.78528677529883	0.9665779766182299	0.0816411879449219	-0.05737046153069181	0.09810112195620269	-0.3109661320159767	0.1962252089545931	-0.5848094332326279	0.5845216972573051	0.8361268016786402	0.08433903040573092
psvid_41230_sp|Q9H8H3|TMT1A_HUMAN	Q9H8H3	TMT1A_HUMAN	-0.012349432693318896	0.11365110083102321	-0.288343991540506	0.2636451261538682	-0.10866091575901292	0.9169063390716533	0.9949306440030601	0.18581274913566023	0.08048201470499805	0.3496743166582131	-0.8559750991950132	1.0169391286050093	0.230162785400292	0.8282591100665757	0.9777684216084043	0.5884620309055384	-0.04112694251748872	0.1846627921591314	-0.5184882984068422	0.4362344133718648	-0.2227137477811338	0.8327282408684282	0.9520942959775506	0.29531377800671815
psvid_65739_sp|Q15907|RB11B_HUMAN	Q15907	RB11B_HUMAN	-0.02317493565146922	0.21423892905423042	-0.5434407164478117	0.49709084514487323	-0.10817331730407845	0.917277520568675	0.9949306440030601	0.41318642329950367	-0.11090018063417117	0.1096396626188521	-0.4045243821661873	0.18272402089784495	-1.0114969162181857	0.3640420327758186	0.7995936304778763	0.14944524919901497	-0.19124499258395122	0.11753748551267879	-0.49508450890517736	0.11259452373727491	-1.6270978722215526	0.16573014360756336	0.5739383514249976	0.14432078488585995
psvid_80091_sp|O94874|UFL1_HUMAN	O94874	UFL1_HUMAN	-0.007115448050270423	0.06887918707549173	-0.1743842268975405	0.16015333079699964	-0.10330331051195302	0.9209860138599492	0.9982928372308769	0.02791986335966035	-0.03942579814942304	0.1331314391029091	-0.39596294512417524	0.31711134882532915	-0.29614190618751857	0.7805586314116653	0.9665779766182299	0.19771569365601102	-0.1216843863653676	0.11376375802780408	-0.41576865287219505	0.17239988014145985	-1.0696234765348354	0.3345413289088517	0.6883911912302595	0.1340600945559272
psvid_62858_sp|O00124|UBXN8_HUMAN	O00124	UBXN8_HUMAN	-0.009541001492673118	0.09404110553790156	-0.23791391866330946	0.21883191567796323	-0.10145565003835255	0.9223935725386385	0.9989257618331023	0.13307048598081292	0.08327837718186393	0.2830907334429662	-0.6748623228426109	0.8414190772063388	0.29417556756106916	0.7819652648965304	0.9665779766182299	0.4716894044214162	0.0	0.29846946785930406	-0.7715565664474104	0.7715565664474104	0.0	1.0	1.0	0.5168551678983829
psvid_55605_sp|P61586|RHOA_HUMAN	P61586	RHOA_HUMAN	0.009339654178354806	0.09392872003934619	-0.2187603418690561	0.2374396502257657	0.09943342328568387	0.9239344673483193	0.9989257618331023	0.13274230356995861	-0.06622428193880925	0.0809119924319428	-0.2829133760560023	0.15046481217838384	-0.8184730093565824	0.45504031788221194	0.8337187464473949	0.07905189431916357	-0.14736759729253834	0.08796567049844016	-0.3747626845750148	0.08002748998993814	-1.6752853295781054	0.15581798443257705	0.5664090740980359	0.03068765865021788
psvid_26730_sp|Q14739|LBR_HUMAN	Q14739	LBR_HUMAN	0.01822458629704471	0.1836875051769536	-0.4278489808427033	0.4642981534367927	0.099215165884518	0.9241007965694285	0.9989257618331023	0.3471603785836938	-0.24942309446909672	0.3357850481998723	-1.1486835838672476	0.649837394929054	-0.7428058390516257	0.49525043928080925	0.8458142756443096	0.5641925085521672	-0.33048202372184077	0.3012173085048279	-1.1091418778482591	0.4481778304045775	-1.0971548260698432	0.3234567402863297	0.6810157109210588	0.5220456703383602
psvid_43496_sp|Q9Y4W6|AFG32_HUMAN	Q9Y4W6	AFG32_HUMAN	-0.007822847112933573	0.07894060794910136	-0.19952515449695285	0.1838794602710857	-0.09909788277761326	0.9241901772015708	0.9989257618331023	0.08319352873890153	-0.03921296352148618	0.20666555960347738	-0.5926806455016048	0.5142547184586325	-0.1897411624690773	0.8579348332315302	0.979782114487937	0.3354256615601251	-0.1193015800913182	0.178908904531276	-0.5817888860025846	0.3431857258199482	-0.6668286321682914	0.5349385666825753	0.8138211960662557	0.28348635022727203
psvid_81393_sp|O75954|TSN9_HUMAN	O75954	TSN9_HUMAN	-0.02090947455712211	0.21219298180617596	-0.5362068009872287	0.4943878518729845	-0.09853989693316771	0.9246154307699082	0.9989257618331023	0.40880343381278617	-0.14587225609852794	0.1610801411897455	-0.577258368658226	0.2855138564611701	-0.905588081939267	0.4119222521868048	0.8101536433552932	0.2515011306472192	-0.22672264890212945	0.14030001632618025	-0.5894042982029253	0.13595900039866637	-1.6159844798237744	0.16810389932287084	0.5742338475183212	0.20008589298388899
psvid_59638_sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	-0.014796097288993337	0.15447303986765337	-0.3899241706672255	0.36033197608923884	-0.09578433428687667	0.9267159017522782	0.9993972885443889	0.28235562543179676	0.24999981966325446	0.21670530891110235	-0.33035515204048393	0.8303547913669929	1.1536395712659273	0.30734445401444516	0.7858402699700607	0.353553135558603	0.04208755936112296	0.1241483945019275	-0.27884144446254167	0.3630165631847876	0.3390100977944545	0.748622683936477	0.9067810180260121	0.16142187881801817
psvid_33820_sp|Q9Y624|JAM1_HUMAN	Q9Y624	JAM1_HUMAN	0.008844480351289263	0.09295732984089652	-0.21689655562156673	0.23458551632414526	0.09514559385932511	0.9272028841651084	0.9993972885443889	0.12988787797416895	-0.06337443296731138	0.15568564949197558	-0.48031364483802075	0.353564778903398	-0.4070666318579212	0.7029624819276095	0.9480743999681576	0.24131274961003846	-0.14278917529903157	0.18213758312936038	-0.6136227559269953	0.3280444053289322	-0.783963270214351	0.46918296200207305	0.778964373318746	0.2901364629203506
psvid_59158_sp|P60604|UB2G2_HUMAN	P60604	UB2G2_HUMAN	0.009982498102032444	0.10500547254925698	-0.24501669557811973	0.2649816917821846	0.09506645567781963	0.9272632223405769	0.9993972885443889	0.16346240781471738	-0.21741338773237606	0.13978076661870123	-0.5917579908403764	0.15693121537562427	-1.5553884342718176	0.1882909576930815	0.7176098719675167	0.21076910700248982	-0.2981612694855993	0.1607780295084604	-0.7137794742468445	0.11745693527564594	-1.8544901339887958	0.1239211989717538	0.5321110258972642	0.24537793889320955
psvid_59343_sp|Q9H6U8|ALG9_HUMAN	Q9H6U8	ALG9_HUMAN	0.014142846726823421	0.14929053637496956	-0.3483998424824167	0.3766855359360635	0.09473371233191341	0.9275169251863523	0.9993972885443889	0.27059911387325425	-0.3364235697527955	0.237156524057827	-0.9715486089155336	0.2987014694099426	-1.4185718528694735	0.22269735347758093	0.7302695962541623	0.39022223907720616	-0.41951797627815957	0.23239144057291866	-1.020259965890077	0.18122401333375782	-1.8052212906117135	0.1319627779303221	0.5506843659178836	0.39031901944719144
psvid_31084_sp|P55884|EIF3B_HUMAN	P55884	EIF3B_HUMAN	0.00850322710038487	0.09107453354933122	-0.21266555635498527	0.229672010555755	0.09336558496650472	0.9285601620405333	0.9993972885443889	0.1242579063382575	0.01073481859606984	0.11002667793837252	-0.2839258423837457	0.30539547957588536	0.09756559770061005	0.9265556121469685	0.9977355245706029	0.1502786800291932	-0.07311848809921173	0.1203461510728183	-0.38421852715136545	0.237981550952942	-0.6075681477754087	0.5704802221581919	0.8317344545364493	0.1517066291708649
psvid_41325_sp|O14672|ADA10_HUMAN	O14672	ADA10_HUMAN	0.009717086045552215	0.10527724560210283	-0.24594209142075146	0.2653762635118559	0.09229996463127568	0.9293728356922775	0.9993972885443889	0.16418268401976688	0.16160674817765175	0.2988818078523106	-0.6388237720088485	0.962037268364152	0.5407045324669211	0.6148900452632763	0.9080883072097561	0.4994937290465848	0.08048202372184055	0.26335982673640623	-0.6003145921407637	0.7612786395844447	0.3055971927046947	0.7724454547292938	0.9198277689242694	0.45009884097653513
psvid_31401_sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	0.01114923463555062	0.12243186809637754	-0.2861688659109331	0.30846733518203434	0.09106480860664494	0.9303149182285189	0.9993972885443889	0.20757334957785212	0.0683571250251549	0.13176259918581423	-0.2845141539773529	0.4212284040276627	0.5187900470053443	0.6288778912296875	0.9175798412959852	0.19500273691043762	-0.01200134322770885	0.1589254454089728	-0.42283053745093313	0.39882785099551543	-0.07551555508826822	0.9427853572237003	0.9963964473527942	0.2413962693740413
psvid_85869_sp|P62899|RL31_HUMAN	P62899	RL31_HUMAN	0.012892332048761723	0.14219603036030887	-0.3324217949781708	0.35820645907569426	0.09066590688990397	0.9306191962829594	0.9993972885443889	0.25433120202293175	0.22045594499730647	0.1301902845490436	-0.1282045436876152	0.5691164336822281	1.6933363788313955	0.158996135941006	0.7176098719675167	0.1918745788959239	0.13880378933177606	0.13559570792215878	-0.21171701797151438	0.4893245966350665	1.0236591663466144	0.35376963966411207	0.6990333245481015	0.18917481479388162
psvid_73123_sp|Q9H2F3|3BHS7_HUMAN	Q9H2F3	3BHS7_HUMAN	-0.009414461631715554	0.10698663406152295	-0.26922478158855767	0.25039585832512656	-0.08799661485098917	0.9326556300974753	0.9993972885443889	0.16868399790049762	0.023335216964667893	0.1898910671402451	-0.4852089689194814	0.5318794028488172	0.12288738652162895	0.9075992909430335	0.9933197920610235	0.3049008918360283	-0.056206370922886606	0.20880387934857686	-0.5959734880305915	0.48356074618481826	-0.26918259899307606	0.7987365722183027	0.9362777390901005	0.3439387956016403
psvid_27279_sp|Q9UDY2|ZO2_HUMAN	Q9UDY2	ZO2_HUMAN	0.011217851282684599	0.1284207350428269	-0.3006438364248009	0.3230795389901701	0.08735233666855723	0.933147241152675	0.9993972885443889	0.22201457254161522	0.33113936567350954	0.1849905958579401	-0.1642809475807182	0.8265596789277373	1.7900335102861205	0.1412854605420525	0.7067636245123187	0.29591649635176404	0.2500000000000001	0.21365473874435506	-0.3023067997980966	0.8023067997980968	1.1701121232753622	0.2956130041628545	0.6659413830042331	0.35355339059327373
psvid_35479_sp|Q12797|ASPH_HUMAN	Q12797	ASPH_HUMAN	-0.007615340382874258	0.08842521802567829	-0.22235042751809403	0.2071197467523455	-0.0861218162975046	0.9340862683775758	0.9993972885443889	0.11608728940191966	-0.17813359055857791	0.15139806283547816	-0.5835902861715538	0.22732310505439796	-1.1765909498601235	0.2989682633973057	0.7858402699700607	0.2331589757322848	-0.25774496933720914	0.1509730516919282	-0.6480168796433621	0.13252694096894385	-1.7072250076997648	0.14957741400707447	0.5639240436128785	0.2240703502562294
psvid_43424_sp|O75911|DHRS3_HUMAN	O75911	DHRS3_HUMAN	-0.006195893824179066	0.07362205870466662	-0.18498243847742402	0.17259065082906588	-0.08415811691756363	0.9355850331597417	0.9993972885443889	0.05975343914136502	0.3346526219806538	0.10266660846315939	0.05970284364366785	0.6096024003176398	3.2596053087770955	0.026987512181098735	0.6392260310717692	0.13410415154367755	0.25240672373502293	0.10021078287510786	-0.006642512056734329	0.5114559595267802	2.518758126554066	0.054150234237355606	0.5036298607729148	0.09209860128893986
psvid_30062_sp|Q99613|EIF3C_HUMAN	Q99613	EIF3C_HUMAN	0.00855387767760174	0.10461316833125758	-0.2454926298535477	0.2626003852087512	0.08176673944637532	0.9374106043994251	0.9993972885443889	0.16242036819791694	0.0926083689823547	0.13520624892217298	-0.26948529250512454	0.45470203046983393	0.6849414854757316	0.5277161217269459	0.8667313206910913	0.2018103194176471	0.010966472404529082	0.16689182860366797	-0.42045616914443895	0.4423891139534971	0.06571006199813463	0.9502007121541927	0.9970116237574381	0.2583911250559092
psvid_37035_sp|Q9HCC0|MCCB_HUMAN	Q9HCC0	MCCB_HUMAN	-0.007937519376052471	0.09749509319420639	-0.2446982285917727	0.22882318983966776	-0.08141455242512816	0.9376794983200047	0.9993972885443889	0.14296731012015781	-0.168065983937562	0.21238436492916765	-0.7368491056715433	0.40071713779641926	-0.7913293617146145	0.4691701614856447	0.8337187464473949	0.3457628649885551	-0.24867642508262133	0.2160376260087643	-0.8071430921835455	0.30979024201830285	-1.1510792340984757	0.3026657578045497	0.6743170095161402	0.35826058465429655
psvid_52184_sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	-0.006391065732618273	0.07854596495767319	-0.19713500740328388	0.18435287593804733	-0.08136720627294206	0.9377156476731793	0.9993972885443889	0.08163647204704867	0.2499998196632549	0.21670530891110232	-0.3303551520404834	0.8303547913669932	1.1536395712659295	0.3073444540144443	0.7858402699700607	0.353553135558603	-0.014224894827151946	0.11281612328261145	-0.3058594842682108	0.2774096946139069	-0.126089200845146	0.9046626629008887	0.9780136896225823	0.1314133703873454
psvid_68906_sp|P26368|U2AF2_HUMAN	P26368	U2AF2_HUMAN	0.013139564336221099	0.16320620159083613	-0.3831964436727069	0.4094755723451491	0.08050897703729705	0.9383709438708121	0.9993972885443889	0.30196229776683897	-0.2923970084305796	0.21568348146461722	-0.8700154406292602	0.285221423768101	-1.355676412699909	0.2405146615179859	0.7413118739788219	0.3517123692573371	-0.3705379237843456	0.2144084978999432	-0.9247932238099028	0.18371737624121165	-1.7281867435928888	0.14561919105439025	0.5566794250097903	0.35504346786122665
psvid_52725_sp|Q9Y5Y5|PEX16_HUMAN	Q9Y5Y5	PEX16_HUMAN	0.009997967515855244	0.12638656319663868	-0.2969238616491002	0.31691979668081066	0.07910625356826813	0.9394420984862136	0.9993972885443889	0.21714070008476027	-0.74914163534162	0.483527724682245	-2.0440693894699384	0.5457861187866986	-1.5493250895466768	0.18969724037042404	0.7176098719675167	0.8209686609898267	-0.8304820237218404	0.4767748826570683	-2.0629658488501788	0.40200180140649766	-1.7418745280656582	0.143091808937886	0.5556992839403372	0.8482246916773347
psvid_29057_sp|P55735|SEC13_HUMAN	P55735	SEC13_HUMAN	-0.005731007611456285	0.07286153880962257	-0.18267067747517082	0.17120866225225825	-0.07865614294025054	0.9397858435290205	0.9993972885443889	0.0557712913691004	-0.28173700638165977	0.14458271505040102	-0.6689416296719306	0.10546761690861106	-1.9486216335296185	0.11656933042349037	0.7048513307479977	0.22008155494311235	-0.3614064547780672	0.16307411361212884	-0.7829601368931838	0.0601472273370493	-2.2162098371889427	0.0784995834503798	0.5170253689101321	0.25028717247973886
psvid_371851_sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	0.006443716780046849	0.08311042382062789	-0.19538472650165323	0.20827216006174692	0.07753199278533252	0.940644407402152	0.9993972885443889	0.0985471000848536	-0.04367755940902818	0.10081088228891243	-0.3136575475883268	0.22630242877027046	-0.43326234645832484	0.6851956136281071	0.9379973341820498	0.1299015691505596	-0.12427478897465849	0.09694291589062495	-0.374876446365053	0.12632686841573604	-1.281937806728142	0.25707097974516085	0.6541369364189723	0.07983627707097095
psvid_66353_sp|Q9Y696|CLIC4_HUMAN	Q9Y696	CLIC4_HUMAN	-0.010549263962829514	0.13667874981581252	-0.34246502178101634	0.3213664938553573	-0.07718291231845213	0.9409110335318843	0.9993972885443889	0.241517401059544	-0.11994530008631887	0.21341669929626528	-0.6914930997389731	0.45160249956633536	-0.562023967580019	0.6014637269452527	0.9024707339343225	0.34762559463425435	-0.20183873051440104	0.1798571226670153	-0.6667772215813936	0.2630997605525915	-1.1222170549680266	0.3136437103825764	0.6810157109210588	0.28544307010563436
psvid_55812_sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	0.008927013315619625	0.1162254666859956	-0.27331923128963814	0.2911732579208774	0.07680772183722513	0.9411976116691451	0.9993972885443889	0.19227618966908544	-0.23401314613054014	0.24664540324687703	-0.8945501986903307	0.4265239064292504	-0.9487837318269712	0.39179786567123237	0.8101536433552932	0.4071393618764632	-0.3157586014584485	0.26506481942907534	-1.0009626976479644	0.36944549473106747	-1.1912505104923496	0.2879514287747263	0.6659413830042331	0.4533621908825102
psvid_28702_sp|P49458|SRP09_HUMAN	P49458	SRP09_HUMAN	0.007295678700461217	0.09881059994464497	-0.23265965601904195	0.2472510134199644	0.07383498030118585	0.9434685872221796	0.9993972885443889	0.14664940614366404	0.12406366596132878	0.30557509578089	-0.6942920400266378	0.9424193719492954	0.40600057947879226	0.7036903617773902	0.9482762475882661	0.5112551793123633	0.04248125036057804	0.3047434952727685	-0.7452939500518028	0.8302564507729588	0.13940002336244814	0.8946725423381098	0.9728119371158298	0.5287002345329385
psvid_18346_sp|P42766|RL35_HUMAN	P42766	RL35_HUMAN	-0.007276405742446812	0.09916359585646876	-0.24808896885873885	0.23353615737384523	-0.0733777923198632	0.9438179001422358	0.9993972885443889	0.14763004947296776	-0.05321753503853799	0.16941400658488143	-0.5069224372941588	0.40048736721708283	-0.3141271262708401	0.7677391906104103	0.9665627003629799	0.26710638168384526	-0.1342352464645531	0.15316499785630708	-0.5301734330185097	0.2617029400894035	-0.8764094169249225	0.42161900089357135	0.7610528612169112	0.22888662407086538
psvid_46235_sp|P61160|ARP2_HUMAN	P61160	ARP2_HUMAN	0.0073295987540609175	0.10028217011121136	-0.23619935167144435	0.2508585491795662	0.07308975011143563	0.9440379847987046	0.9993972885443889	0.1507179216255209	0.06145552918564379	0.17848038149493392	-0.41652988461267065	0.5394409429839582	0.34432652300997113	0.7464106762662324	0.9598237040390771	0.2839255169850424	-0.02122222439662802	0.16261312978579368	-0.44158424325457474	0.3991397944613187	-0.13050744687457613	0.901344319023329	0.975712662177069	0.24930375170802582
psvid_61917_sp|Q8N1G4|LRC47_HUMAN	Q8N1G4	LRC47_HUMAN	0.0076941300830126735	0.10591766349859513	-0.2495202620141025	0.26490852218012784	0.07264255865231324	0.9443796814054214	0.9993972885443889	0.1658748773451833	-0.4143191101466299	0.19916507941710462	-0.947699877836557	0.11906165754329712	-2.0802798932383904	0.09954547992372845	0.6917486752637665	0.3218172544291841	-0.49712609029054233	0.19727636619860067	-1.0070940841262292	0.012841903545144584	-2.5199475227056802	0.054072517358083654	0.5036298607729148	0.3208978652926705
psvid_91368_sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	-0.0069484431752151465	0.09570953261510093	-0.23937303069284602	0.22547614434241572	-0.07259928019039172	0.9444127509320449	0.9993972885443889	0.1378951711938276	0.23752360590118604	0.22018738275390787	-0.35215665126355933	0.8272038630659314	1.0787339534647813	0.3361691645857625	0.7995936304778763	0.3598192135000451	-0.16259752755542056	0.10148437218390326	-0.4249390471482852	0.09974399203744405	-1.6021927717183104	0.17109667958298863	0.5773632808973278	0.09655443076196563
psvid_48542_sp|P46940|IQGA1_HUMAN	P46940	IQGA1_HUMAN	0.011299433990063612	0.1609934765402643	-0.37966311023613625	0.40226197821626347	0.0701856636236912	0.9462572094732407	0.9993972885443889	0.29701667238743495	-0.15259494780232696	0.07949326258474877	-0.36548456453495215	0.060294668930298195	-1.9195959863849286	0.12072607489773043	0.7048513307479977	0.07470289898840561	-0.23322145103536607	0.10647316356967611	-0.5084592135167789	0.04201631144604673	-2.190424734423767	0.0810646595243394	0.5204027816531388	0.1127729585648945
psvid_75281_sp|Q9NRG9|AAAS_HUMAN	Q9NRG9	AAAS_HUMAN	-0.009811972287483428	0.1429012323005488	-0.35683863792575843	0.3372146933507916	-0.0686626149370564	0.9474212934936747	0.9993972885443889	0.2559581841047982	0.3734704076139943	0.691284148522143	-1.4778464543064902	2.224787269534479	0.5402559980760667	0.6151744568963653	0.9080883072097561	1.179474252275698	0.29248125036057804	0.6575141766198591	-1.4072215170342295	1.9921840177553856	0.4448288124587094	0.675371211372739	0.869394652002584	1.1791367695090864
psvid_50381_sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	-0.0060015709686345176	0.08838662707203367	-0.22064294239719803	0.208639800459929	-0.06790134624939738	0.9480031932578266	0.9993972885443889	0.115965866069454	-0.3769213706963668	0.09943031254862748	-0.6432040774542547	-0.11063866393847893	-3.7908094728358543	0.016111333799883977	0.6219650821978125	0.12673644979577559	-0.45725942216728344	0.13330310072916096	-0.8018537400821322	-0.11266510425243476	-3.430223450663176	0.01918410206438492	0.46661942247718735	0.18376544413078885
psvid_85833_sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	0.006736418003793432	0.09997554064726637	-0.23604790203087317	0.24952073803846003	0.0673806609114609	0.9484012156685057	0.9993972885443889	0.14987435756457995	0.07422841101811306	0.06939735569615176	-0.11162352128446021	0.2600803433206863	1.0696144006280803	0.3398372057240115	0.7995936304778763	0.034112753644761906	0.026967506226110993	0.09027919134165845	-0.20640813314097423	0.2603431455931962	0.2987123148240596	0.777391043463306	0.9205208023681024	0.047866333373235315
psvid_68932_sp|Q00610|CLH1_HUMAN	Q00610	CLH1_HUMAN	-0.00492207653332688	0.07368603951741197	-0.18386399457107244	0.17401984150441868	-0.06679795203491425	0.9488466693395453	0.9993972885443889	0.060078225322559804	0.016783603472733333	0.07471106149308761	-0.18329887810857384	0.2168660850540405	0.22464683458266993	0.8322902595444784	0.9778892202407429	0.058426867402462224	-0.05070839303281183	0.09291346103644156	-0.29089373422762776	0.18947694816200414	-0.5457593815488533	0.6091057896910531	0.8441870256566607	0.062212385382510414
psvid_13934_sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	0.010802603536821387	0.16294434890617446	-0.3848975116768965	0.4065027187505393	0.06629627605583101	0.9492301932792503	0.9993972885443889	0.3013777692024256	-0.048836339245774685	0.12609875402049697	-0.38653936640817427	0.2888666879166249	-0.3872864535825349	0.7165280457592828	0.9513860308426689	0.18367005132154618	-0.12928677912339592	0.15976611050551862	-0.5422891292143716	0.2837155709675797	-0.8092253026271808	0.45580322851143934	0.7775234326119231	0.24320542582246282
psvid_50975_sp|Q3LXA3|TKFC_HUMAN	Q3LXA3	TKFC_HUMAN	0.00529251256800034	0.08436632077925918	-0.19958579758274417	0.21017082271874485	0.06273252785134449	0.9519550462031089	0.9993972885443889	0.10285958313349428	-0.019872397091416527	0.09044802057794679	-0.2620997734622783	0.22235497927944525	-0.2197106908966657	0.8359028213646287	0.9778892202407429	0.10512228687353868	-0.10096017220519671	0.12515823669242362	-0.4244996620485577	0.2225793176381643	-0.8066602316658259	0.45714869195650076	0.7776897008297246	0.16395391311486954
psvid_38014_sp|Q02809|PLOD1_HUMAN	Q02809	PLOD1_HUMAN	0.01583600104108207	0.2525849099364244	-0.5975505854470509	0.629222587529215	0.0626957526681542	0.9519831683771999	0.9993972885443889	0.4946146444075734	-0.6031566348550181	0.21086669469143943	-1.1678753085498714	-0.03843796116016496	-2.860369370979212	0.04096911639917394	0.6392260310717692	0.34302261112812793	-0.6842413985415514	0.2039433243390934	-1.2114437693753974	-0.1570390277077054	-3.355056610746787	0.020794702804240308	0.4712630152609682	0.334258662583424
