trend	scope	x_quantity	y_quantity	x	fitted	local_slope
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.8696	-10.854	0.596318
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.9298	-10.8182	0.596521
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.9901	-10.7821	0.606662
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.0503	-10.7451	0.60115
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.1105	-10.7097	0.583838
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.1707	-10.6748	0.586547
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.2309	-10.6391	0.601955
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.2911	-10.6023	0.615816
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.3514	-10.5649	0.621948
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.4116	-10.5274	0.621439
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.4718	-10.4901	0.617669
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.532	-10.453	0.60819
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.5922	-10.4168	0.590722
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.6524	-10.3819	0.573599
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.7127	-10.3477	0.560932
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.7729	-10.3143	0.551944
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.8331	-10.2813	0.547992
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.8933	-10.2484	0.545949
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	27.9535	-10.2155	0.54421
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.0137	-10.1828	0.543089
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.074	-10.1501	0.543447
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.1342	-10.1174	0.545693
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.1944	-10.0844	0.549312
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.2546	-10.0512	0.551682
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.3148	-10.018	0.553788
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.3751	-9.98451	0.558239
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.4353	-9.95072	0.561059
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.4955	-9.91694	0.566799
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.5557	-9.88246	0.582351
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.6159	-9.84681	0.60366
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.6761	-9.80976	0.628881
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.7364	-9.77107	0.654659
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.7966	-9.73091	0.676655
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.8568	-9.68958	0.693925
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.917	-9.64734	0.706654
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	28.9772	-9.60447	0.714797
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.0374	-9.56126	0.719304
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.0977	-9.51784	0.721749
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.1579	-9.47433	0.722406
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.2181	-9.43084	0.721722
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.2783	-9.38741	0.71981
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.3385	-9.34415	0.717651
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.3987	-9.30098	0.716012
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.459	-9.25792	0.713604
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.5192	-9.21504	0.710736
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.5794	-9.17232	0.70873
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.6396	-9.12969	0.707247
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.6998	-9.08715	0.705141
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.76	-9.04476	0.702748
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.8203	-9.00251	0.701132
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.8805	-8.96032	0.699896
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	29.9407	-8.91822	0.698527
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.0009	-8.8762	0.697399
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.0611	-8.83423	0.696405
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.1213	-8.79233	0.695318
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.1816	-8.75049	0.694656
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.2418	-8.70867	0.694523
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.302	-8.66684	0.694523
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.3622	-8.62502	0.694525
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.4224	-8.5832	0.694537
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.4826	-8.54138	0.694547
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.5429	-8.49955	0.694714
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.6031	-8.45771	0.69531
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.6633	-8.41581	0.695972
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.7235	-8.37389	0.696803
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.7837	-8.3319	0.697683
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.8439	-8.28987	0.699622
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.9042	-8.24764	0.701733
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	30.9644	-8.20535	0.702188
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.0246	-8.16307	0.702188
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.0848	-8.12079	0.702506
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.145	-8.07846	0.70497
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.2052	-8.03588	0.708647
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.2655	-7.99312	0.711587
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.3257	-7.95019	0.712996
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.3859	-7.90725	0.712996
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.4461	-7.86432	0.712996
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	31.5063	-7.82138	0.712996
