feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P18827|SDC1_HUMAN	psvid_104949_sp|P18827|SDC1_HUMAN	-0.75	-1.7461962997937621	0.24619629979376223	0.45160193198442106	-1.6607546311955832	0.1254783991181677	1.0	0.5973155840866502	0.771240625180289	0.4717400872035396	0.6868333765940176	0.39447397741702084	-1.9012660984912888	0.08944376421363258	1.0	False	False	False	False
sp|Q9Y5Y5|PEX16_HUMAN	psvid_52725_sp|Q9Y5Y5|PEX16_HUMAN	-0.8304820237218404	-1.9341306797112952	0.2731666322676143	0.5003129055789817	-1.6599252477022837	0.1256474986479891	1.0	0.7097200651848639	1.0614816370412092	0.4967819216039398	0.7048275828909789	0.45187173492057053	-1.837871146925845	0.09898045861436806	1.0	False	False	False	False
sp|Q9H078|CLPB_HUMAN	psvid_39230_sp|Q9H078|CLPB_HUMAN	-1.055598105334112	-2.4619696378802223	0.35077342721199845	0.63754513173478	-1.655722948525694	0.12650740829501983	1.0	1.0391020123724073	2.2970029519297634	0.4795612887607515	0.6925036380848489	0.628214851710461	-1.6803138328551142	0.1269263118654103	1.0	False	False	False	False
sp|Q9NPA0|EMC7_HUMAN	psvid_58949_sp|Q9NPA0|EMC7_HUMAN	-0.8452054459852327	-1.9733645060381975	0.282953614067732	0.511424115117796	-1.6526507471994298	0.12713937568697828	1.0	0.7280816208133796	1.8993253718947458	0.5143709382113048	0.7171965826823945	0.4614297119165179	-1.8317100614841806	0.0999563489003447	1.0	False	False	False	False
sp|O75348|VATG1_HUMAN	psvid_99175_sp|O75348|VATG1_HUMAN	0.701838730514401	-0.23613946500866756	1.6398169260374695	0.4252101371438272	1.650569140304866	0.12756916602797388	1.0	0.4889970752363142	1.8934006156177785	0.5146543181743373	0.7173941163505158	0.3416176084762553	2.054457127209775	0.06985661695870694	1.0	False	False	False	False
sp|Q7L576|CYFP1_HUMAN	psvid_40213_sp|Q7L576|CYFP1_HUMAN	-0.4843697288604858	-1.1325803832677646	0.16384092554679308	0.29385090460968	-1.6483520086619117	0.12802835741651236	1.0	0.36717545123323025	3.7653741496602064	0.22002538847653572	0.4690686394084939	0.28673234538931147	-1.6892748120301242	0.12516045046992968	1.0	False	False	False	False
sp|Q6NUQ4|TM214_HUMAN	psvid_37700_sp|Q6NUQ4|TM214_HUMAN	-0.7748839183877285	-1.8200189702266552	0.2702511334511981	0.4737871528862435	-1.6355106162487663	0.13071691699947594	1.0	0.7534220413200027	3.2780025652491322	0.30064071659330077	0.5483071370986345	0.47469011628482344	-1.6323995208755997	0.1367583934420674	1.0	False	False	False	False
sp|P08603|CFAH_HUMAN	psvid_25506_sp|P08603|CFAH_HUMAN	-0.2708393730807248	-0.6374279755382118	0.09574922937676222	0.16618423612649785	-1.6297536962204073	0.1319383849874212	1.0	0.1570136690128732	6.058894142257618	0.09344468772105134	0.3056872384007081	0.2139842896677395	-1.2656974654600395	0.2371557003773309	1.0	False	False	False	False
sp|P30273|FCERG_HUMAN	psvid_67242_sp|P30273|FCERG_HUMAN	0.603759374819711	-0.21425631432665881	1.4217750639660807	0.3708279840916363	1.628138653825312	0.1322828647640583	1.0	0.28028949962662886	1.5943609377704335	0.5205040948590343	0.7214596973213641	0.2522189258686503	2.3937909208848773	0.04009622245048197	1.0	False	False	False	False
sp|O15229|KMO_HUMAN	psvid_89061_sp|O15229|KMO_HUMAN	-0.4661157743046991	-1.0979718013325792	0.16574025272318094	0.2864369227238299	-1.627289421601934	0.1324643204552123	1.0	0.3972952341130527	4.172717796408493	0.17189982989298247	0.4146080436906434	0.2997147604931526	-1.5551979273151217	0.1540509899784796	1.0	False	False	False	False
sp|P06748|NPM_HUMAN	psvid_47126_sp|P06748|NPM_HUMAN	0.632628679174695	-0.2260245857282589	1.4912819440776488	0.38925006388317535	1.6252500330085091	0.1329009767893576	1.0	0.4848624674111834	2.835518238850055	0.3879199749713224	0.6228322205629077	0.3396633768208965	1.8625166042210028	0.09516504305730747	1.0	False	False	False	False
sp|P63104|1433Z_HUMAN	psvid_19362_sp|P63104|1433Z_HUMAN	-0.3614792030407039	-0.852326440300154	0.12936803421874615	0.222513936963502	-1.6245238746550774	0.13305676262370758	1.0	0.07365632638399894	3.794571406596492	0.21597519399627868	0.46473131376772825	0.19857361247318026	-1.8203788435864106	0.1017746281769005	1.0	False	False	False	False
