feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_27199_sp|Q08379|GOGA2_HUMAN	Q08379	GOGA2_HUMAN	-0.00965597449412492	-0.47030303891491415	0.4509910899266643	0.1988044794446104	-0.048570205868098675	0.9624845491656074	0.9992411296806205	0.3535077629378364	22.233240228758238	0.05026136579982442	0.22419046768278178	0.18956236535415855	-0.050938246503121565	0.9610263148716147	0.9996451897704158	False	False	False	False
psvid_28959_sp|Q12906|ILF3_HUMAN	Q12906	ILF3_HUMAN	-0.004683131168748744	-0.23081484218775816	0.22144857985026067	0.09759314791592179	-0.047986270232653463	0.9629351861051653	0.9992411296806205	0.14468082392353396	24.9662034503003	0.017868078581655115	0.13367153242801968	0.09977696014964528	-0.04693599766644518	0.9640857676326178	0.9996451897704158	False	False	False	False
psvid_61108_sp|Q9NRX5|SERC1_HUMAN	Q9NRX5	SERC1_HUMAN	0.011053635952277041	-0.5234235804020395	0.5455308523065936	0.23066784308270716	0.047920142680285535	0.962986219202349	0.9992411296806205	0.3998942064226198	21.085682043840464	0.07287959155312379	0.2699622039344097	0.21133055703585715	0.05230495820063321	0.9599817184689837	0.9996451897704158	False	False	False	False
psvid_37592_sp|Q02252|MMSA_HUMAN	Q02252	MMSA_HUMAN	0.0032703088380028333	-0.15905587210559685	0.16559648978160252	0.07005617618186988	0.046681235206342445	0.963942363734461	0.9992411296806205	0.05885781518095756	25.712847551191842	0.013797073971789088	0.11746094658135992	0.07478945988745547	0.04372686796941779	0.9665394204898388	0.9996451897704158	False	False	False	False
psvid_98278_sp|Q9BVC6|TM109_HUMAN	Q9BVC6	TM109_HUMAN	-0.0046469108237428	-0.2391158579413872	0.2298220362939016	0.10119130366381532	-0.04592203732428515	0.9645283164726574	0.9992411296806205	0.1087119624225303	24.021858377076192	0.02590842121628552	0.16096093071390188	0.08763297452270208	-0.05302696672174443	0.959429912504029	0.9996451897704158	False	False	False	False
psvid_99175_sp|O75348|VATG1_HUMAN	O75348	VATG1_HUMAN	0.00942221932354137	-0.49163035257498766	0.5104747912220704	0.21624254971844942	0.043572457575112855	0.9663418782735307	0.9992411296806205	0.3837614287096094	21.707753876826615	0.05982857571090081	0.24459880562034805	0.20372446363303257	0.04624981779563571	0.9646103753412623	0.9996451897704158	False	False	False	False
psvid_74835_sp|Q6NUK4|REEP3_HUMAN	Q6NUK4	REEP3_HUMAN	0.006227441154768698	-0.345354417448177	0.3578092997577144	0.15173449215314874	0.04104169768125769	0.9682955209534998	0.9992411296806205	0.19845923800181922	22.235560097038558	0.05022183648747062	0.2241022902325423	0.12067907979176187	0.051603319858872614	0.9605179794970661	0.9996451897704158	False	False	False	False
psvid_39857_sp|Q08426|ECHP_HUMAN	Q08426	ECHP_HUMAN	0.0021038237733810305	-0.11806877955748485	0.12227642710424691	0.05186367979732259	0.04056449101958319	0.9686639309759167	0.9992411296806205	0.047788350157018676	29.009351252726645	0.007320336272695254	0.0855589637191525	0.07279202367141871	0.0289018448350555	0.9778791642915717	0.9996451897704158	False	False	False	False
psvid_67756_sp|Q07075|AMPE_HUMAN	Q07075	AMPE_HUMAN	-0.003660919411847985	-0.21463708751449728	0.2073152486908013	0.09105237070728829	-0.04020674457359238	0.9689401213717138	0.9992411296806205	0.09380827739336942	24.493512896967417	0.02145851897635208	0.14648726557742853	0.08322165766060449	-0.04398998427522302	0.9663382301641057	0.9996451897704158	False	False	False	False
psvid_45398_sp|Q16698|DECR_HUMAN	Q16698	DECR_HUMAN	-0.002320398172837912	-0.1361646712337356	0.13152387488805978	0.05776405210781408	-0.04017028044547481	0.9689682729644826	0.9992411296806205	0.07057676689849512	28.510378492147034	0.007734158933321597	0.08794406707289354	0.07728020573445787	-0.030025776339299877	0.9770192277010169	0.9996451897704158	False	False	False	False
psvid_30483_sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	0.003749607462525617	-0.21403450554538625	0.22153372047043748	0.0939905202094025	0.039893464300142456	0.9691819863043704	0.9992411296806205	0.1777107207941578	27.518620612493258	0.00894749057423262	0.09459117598503901	0.11231418020578883	0.03338498714637243	0.9744492526563509	0.9996451897704158	False	False	False	False
psvid_30308_sp|Q7Z401|MYCPP_HUMAN	Q7Z401	MYCPP_HUMAN	-0.0055217489278698295	-0.3268666956015384	0.31582319774579876	0.13868494945461682	-0.03981505527156545	0.9692425217530257	0.9992411296806205	0.16963603001551197	22.58382558057063	0.04454146768414941	0.21104849604806336	0.10915179298306253	-0.05058779866975395	0.9612941806830455	0.9996451897704158	False	False	False	False
psvid_25706_sp|P22413|ENPP1_HUMAN	P22413	ENPP1_HUMAN	0.004608344549786203	-0.263624585160664	0.2728412742602364	0.11576304741687658	0.03980842464513743	0.9692476409174903	0.9992411296806205	0.20713626259484388	25.147775809217592	0.016708076014683236	0.12925972309533715	0.1242668664912302	0.03708425809635608	0.9716195036926565	0.9996451897704158	False	False	False	False
psvid_64855_sp|Q16881|TRXR1_HUMAN	Q16881	TRXR1_HUMAN	-0.006506897167185777	-0.39122110021951817	0.3782073058851466	0.16603363568361293	-0.03919023480028505	0.969724920054888	0.9992411296806205	0.20820698059904463	21.57138149002232	0.06252107896157306	0.25004215436916444	0.1247128832160531	-0.052175019928880975	0.9600810283538364	0.9996451897704158	False	False	False	False
