feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|O75153|CLU_HUMAN	psvid_37447_sp|O75153|CLU_HUMAN	-0.5567463831592319	-1.1344636581440606	0.02097089182559686	0.2536473411187645	-2.1949624257979043	0.05710104504963103	1.0	0.37614489549313973	4.037416594717987	0.11095721999390012	0.33310241667376134	0.2619379421134911	-2.1254896433369996	0.06876685982056017	1.0	False	False	False	False
sp|P05546|HEP2_HUMAN	psvid_74899_sp|P05546|HEP2_HUMAN	-1.153382913229482	-2.362706269008995	0.055940442550031166	0.5309546157406327	-2.172281545421013	0.05921620796799888	1.0	0.8904464199717959	2.737655504058422	0.24703958254157213	0.4970307661921666	0.5358530533258584	-2.152423889480194	0.06601768348784455	1.0	False	False	False	False
sp|Q8NBN3|GPHCC_HUMAN	psvid_49917_sp|Q8NBN3|GPHCC_HUMAN	-1.0	-2.061084805493481	0.06108480549348094	0.46587033358490226	-2.1465200247994662	0.06171159054369338	1.0	0.7168716534073316	0.896240625180289	0.3236648610763993	0.5689155131268607	0.43993907327260473	-2.2730420204807724	0.05498962302678874	1.0	False	False	False	False
sp|O75381|PEX14_HUMAN	psvid_55422_sp|O75381|PEX14_HUMAN	-0.5594332418677337	-1.1543632112893256	0.035496727553858354	0.2612045916397731	-2.141743521259562	0.06218540490388312	1.0	0.35060543235162306	3.5183565826838246	0.15516876646616976	0.39391466901623473	0.24976975569966572	-2.239795768309199	0.057830907342598575	1.0	False	False	False	False
sp|Q5J8M3|EMC4_HUMAN	psvid_28301_sp|Q5J8M3|EMC4_HUMAN	-0.9767226489021295	-2.0231219288059314	0.06967663100167276	0.4594226390463385	-2.1259784910242847	0.06377452573629826	1.0	0.7009032456402007	0.9883613244510647	0.3265406709916048	0.5714373727641593	0.431220975176477	-2.2650165579315944	0.05566239787792637	1.0	False	False	False	False
sp|Q9Y5J9|TIM8B_HUMAN	psvid_98593_sp|Q9Y5J9|TIM8B_HUMAN	-0.792481250360578	-1.6415785416473438	0.05661604092618777	0.37279700575283825	-2.125771500659497	0.0637956510451508	1.0	0.4899364119258337	1.146240625180289	0.33039239016246214	0.5747976949870817	0.3188616345831483	-2.4853452545226973	0.0398858103902319	1.0	False	False	False	False
sp|Q96S06|LMF1_HUMAN	psvid_52093_sp|Q96S06|LMF1_HUMAN	-0.8304820237218404	-1.7207226221522136	0.05975857470853285	0.39086101545738233	-2.124750207564234	0.06389998326302417	1.0	0.5499166752171184	2.1039628874017873	0.30988196468702167	0.5566704273508892	0.3501372431183142	-2.3718757145786227	0.047345867733781	1.0	False	False	False	False
sp|P63104|1433Z_HUMAN	psvid_19362_sp|P63104|1433Z_HUMAN	-0.3614792030407039	-0.7497425358220147	0.0267841297406069	0.1704674003672051	-2.1205180712678136	0.06433409666888842	1.0	0.08067202301922972	3.794571406596492	0.12949154205488952	0.35984933243635386	0.1527450479029182	-2.366552683727286	0.04772877294517141	1.0	False	False	False	False
sp|O94905|ERLN2_HUMAN	psvid_28780_sp|O94905|ERLN2_HUMAN	-0.33766583720384413	-0.7014704403504317	0.026138765942743447	0.15972877092401735	-2.1139950883643315	0.06500881446825772	1.0	0.21883238052637644	5.562878340315892	0.05536749913268071	0.2353029943130361	0.19290563439183292	-1.7504197752874966	0.12091869441459531	1.0	False	False	False	False
sp|Q02809|PLOD1_HUMAN	psvid_38014_sp|Q02809|PLOD1_HUMAN	-0.6842413985415514	-1.4215600870472485	0.053077289964145735	0.32372049961904964	-2.1136795456165376	0.06504162701424299	1.0	0.3475353578584561	1.5308425748116428	0.3324064311816542	0.5765469895695009	0.2483262127679731	-2.755413497893118	0.02659913884382171	1.0	False	False	False	False
