feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P56381|ATP5E_HUMAN	psvid_47979_sp|P56381|ATP5E_HUMAN	-0.36763525766274263	-0.7894099516251093	0.05413943629962403	0.18907058511208572	-1.9444339131060464	0.08074080565674398	1.0	0.22297643074715098	-11.187885043804936	0.10488327369336443	0.32385687223427023	0.21565770172727022	-1.704716570371642	0.12411711986093742	1.0	False	False	False	False
sp|Q5VTU8|AT5EL_HUMAN	psvid_104079_sp|Q5VTU8|AT5EL_HUMAN	-0.36763525766274263	-0.7894099516251093	0.05413943629962403	0.18907058511208572	-1.9444339131060464	0.08074080565674398	1.0	0.22297643074715098	-11.187885043804936	0.10488327369336443	0.32385687223427023	0.21565770172727022	-1.704716570371642	0.12411711986093742	1.0	False	False	False	False
sp|P36406|TRI23_HUMAN	psvid_34633_sp|P36406|TRI23_HUMAN	-1.078619390656384	-2.318272228238581	0.161033446925813	0.555704006647768	-1.9409962457586976	0.08120081989723998	1.0	0.7969616864978897	-15.115283006567783	0.590731025595272	0.7685902846089534	0.5013597965058617	-2.151387881863745	0.06138565327705374	1.0	False	False	False	False
sp|P46782|RS5_HUMAN	psvid_17903_sp|P46782|RS5_HUMAN	0.49999963932651026	-0.07899957053665796	1.0789988491896785	0.25955023133282684	1.92640798953999	0.08318040859749751	1.0	0.40824799597519146	-9.715783022304514	0.08577238299230074	0.2928692250686315	0.29568674789538957	1.6909775053679583	0.12677602110141548	1.0	False	False	False	False
sp|P0DPH7|TBA3C_HUMAN,sp|P0DPH8|TBA3D_HUMAN	psvid_34681_sp|P0DPH7|TBA3C_HUMAN	-0.49999963932650937	-1.0789988491896776	0.07899957053665885	0.25955023133282684	-1.9264079895399866	0.08318040859749794	1.0	0.40824799597519146	-9.715783022304514	0.08577238299230074	0.2928692250686315	0.29568674789538957	-1.6909775053679554	0.12677602110141606	1.0	False	False	False	False
sp|Q14257|RCN2_HUMAN	psvid_77669_sp|Q14257|RCN2_HUMAN	-0.672419220446713	-1.4558861290301208	0.11104768813669474	0.351207763154797	-1.9145909942495776	0.08481694292441418	1.0	0.38453120378287675	-13.4877966942936	0.39821734446787765	0.631044645384047	0.2843437996988135	-2.36481056087371	0.04359347355447105	1.0	False	False	False	False
sp|P68366|TBA4A_HUMAN	psvid_51224_sp|P68366|TBA4A_HUMAN	-0.49999963932651026	-1.0829714519744837	0.08297217332146323	0.26133104545869296	-1.9132806760440646	0.08500024984817342	1.0	0.40824799597519146	-9.215783382978003	0.0904719033364427	0.30078547726983546	0.29568674789538957	-1.6909775053679583	0.12677602110141548	1.0	False	False	False	False
sp|P07327|ADH1A_HUMAN	psvid_59640_sp|P07327|ADH1A_HUMAN	-0.4999996393265098	-1.0829714519744833	0.08297217332146367	0.26133104545869296	-1.913280676044063	0.08500024984817364	1.0	0.40824799597519146	-9.215783382978003	0.0904719033364427	0.30078547726983546	0.29568674789538957	-1.6909775053679568	0.12677602110141573	1.0	False	False	False	False
sp|P14854|CX6B1_HUMAN	psvid_98045_sp|P14854|CX6B1_HUMAN	0.4999996393265098	-0.08297217332146367	1.0829714519744833	0.26133104545869296	1.913280676044063	0.08500024984817364	1.0	0.40824799597519146	-9.215783382978003	0.0904719033364427	0.30078547726983546	0.29568674789538957	1.6909775053679568	0.12677602110141573	1.0	False	False	False	False
sp|P55084|ECHB_HUMAN	psvid_32785_sp|P55084|ECHB_HUMAN	0.4999996393265098	-0.08297217332146367	1.0829714519744833	0.26133104545869296	1.913280676044063	0.08500024984817364	1.0	0.40824799597519146	-9.215783382978003	0.0904719033364427	0.30078547726983546	0.29568674789538957	1.6909775053679568	0.12677602110141573	1.0	False	False	False	False
sp|O15155|BET1_HUMAN	psvid_90448_sp|O15155|BET1_HUMAN	-0.39576216120052354	-0.8642100500811553	0.07268572768010817	0.20999296001643256	-1.8846449003316779	0.08909970915911827	1.0	0.17730418054153946	-12.199713931028928	0.17521331462927867	0.4185848953668523	0.2002775781724394	-1.9760682389507003	0.08115093277039705	1.0	False	False	False	False
sp|Q9H0C2|ADT4_HUMAN	psvid_79092_sp|Q9H0C2|ADT4_HUMAN	0.5879780877509253	-0.1127619476912547	1.2887181231931053	0.3141234654640948	1.8718056827821825	0.09099686466538731	1.0	0.37660809180499977	-12.91149904797934	0.2824592600121427	0.5314689642981448	0.2806085751160507	2.09536749726111	0.06713069644945871	1.0	False	False	False	False
